,Unnamed: 0,date,open,high,low,close,volume,day,month,year,day_name,pattern,candle_color,abs_move,pct_move_day,pct_move_3d,pct_move_5d,flag_close_range,EMA_200,EMA_50,EMA_100,flag_above_200EMA,flag_above_50EMA,flag_above_100EMA,prev_close,opening_category,3m_high,3m_low,pts_from_3m_high,pts_from_3m_low,pct_from_3m_high,pct_from_3m_low,flag_all_time_high,flag_prev_at_all_time_high
270,399,2016-02-12,7023.65,7034.2,6869.6,6970.55,0,12,2,2016,Friday,Bearish,Red,164.59999999999945,2.343510852619357,-4.526092316121078,-7.06057252569966,0,7945.319435651172,7550.468160921728,7737.23947353164,0,0,0,6975.7,Gap Up,7976.65,6869.6,1006.0999999999995,100.94999999999982,12.613064381663975,1.4695178758588536,0,0
271,402,2016-02-15,7057.35,7182.4,7057.35,7158.2,0,15,2,2016,Monday,Bullish,Green,125.04999999999927,1.7719115532033876,-0.8593885253280753,-2.808534904718918,0,7937.487401465589,7535.085095787543,7725.773345342895,0,0,0,6970.55,Gap Up,7976.65,6869.6,818.4499999999998,288.59999999999945,10.26057304758263,4.201117969022934,0,0
272,403,2016-02-16,7198.55,7198.55,7037.95,7044.6,0,16,2,2016,Tuesday,Bearish Marubozu,Red,160.60000000000036,2.2310048551444437,0.9877144946027094,-3.51184769209697,0,7928.602949709713,7515.850386148815,7712.284764246996,0,0,0,7158.2,Gap Up,7976.65,6869.6,932.0499999999993,175.0,11.684729805118682,2.547455455921742,0,0
273,404,2016-02-17,7058.15,7123.35,6961.15,7120.7,0,17,2,2016,Wednesday,Bullish,Green,162.20000000000073,2.2980526058528192,2.1540624484438053,-1.3787611232298103,0,7920.564114389219,7500.354292574352,7700.570214459926,0,0,0,7044.6,Flat,7976.65,6869.6,855.9499999999998,251.09999999999945,10.730695216663635,3.6552346570397027,0,0
274,405,2016-02-18,7177.4,7215.0,7128.0,7178.5,0,18,2,2016,Thursday,Doji,Gray,87.0,1.2121381001476859,0.28359084686093716,2.9072351161890664,0,7913.1803918579835,7487.732555610652,7690.232190411214,0,0,0,7120.7,Gap Up,7976.65,6869.6,798.1499999999996,308.89999999999964,10.00608024672011,4.496622801909858,0,0
275,406,2016-02-19,7170.55,7226.75,7146.05,7202.0,0,19,2,2016,Friday,Bullish,Green,80.69999999999982,1.1254366819839456,2.2343355194049286,3.3203979599887967,0,7906.103970048452,7476.5273573514105,7680.564226244655,0,0,0,7178.5,Flat,7976.65,6869.6,774.6499999999996,332.39999999999964,9.711470354096013,4.838709677419349,0,0
276,409,2016-02-22,7213.6,7252.2,7201.35,7232.9,0,22,2,2016,Monday,Bullish,Green,50.849999999999454,0.7049184873017558,1.5756877835044314,1.0435584364784312,0,7899.405423082796,7466.9733433376305,7671.699588101196,0,0,0,7202.0,Flat,7976.65,6869.6,743.75,363.2999999999993,9.32408968677327,5.288517526493526,0,0
277,410,2016-02-23,7240.3,7240.3,7094.55,7094.55,0,23,2,2016,Tuesday,Bearish Marubozu,Red,145.75,2.0130381337789873,-1.169464372779827,0.7090537432927313,0,7891.396911410331,7452.368506343998,7660.270883386322,0,0,0,7232.9,Flat,7976.65,6869.6,882.0999999999995,224.94999999999982,11.058527075902786,3.2745720274834023,0,0
278,411,2016-02-24,7075.0,7090.7,7009.95,7020.45,0,24,2,2016,Wednesday,Bearish,Red,80.75,1.1413427561837455,-2.5208275479033593,-1.4078672040670148,0,7882.730772988338,7435.430525703057,7647.601162923226,0,0,0,7094.55,Flat,7976.65,6869.6,956.1999999999998,150.84999999999945,11.987488482006855,2.1959066030045338,0,0
279,412,2016-02-25,7029.85,7032.9,6961.45,6983.4,0,25,2,2016,Thursday,Bearish,Red,71.44999999999982,1.0163801503588243,-3.449515408757209,-2.717837988437699,0,7873.782208082982,7417.703838420585,7634.448664647518,0,0,0,7020.45,Flat,7976.65,6869.6,993.25,113.79999999999927,12.451969185058891,1.6565738907650993,0,0
280,413,2016-02-26,7039.3,7052.3,6985.25,7035.95,0,26,2,2016,Friday,Doji,Gray,67.05000000000018,0.9525094824769533,-0.8259861442938665,-2.305609552901977,0,7865.445569196584,7402.7330996589935,7622.597205941626,0,0,0,6983.4,Gap Up,7976.65,6869.6,940.6999999999998,166.34999999999945,11.793171318786706,2.4215383719576025,0,0
281,416,2016-02-29,7050.45,7094.0,6826.35,6998.55,0,29,2,2016,Monday,Bearish,Red,267.64999999999964,3.796211589331172,-0.3119458154391741,-3.2400558558807635,0,7856.8197426374145,7386.882782025308,7610.239835526941,0,0,0,7035.95,Flat,7976.65,6826.35,978.0999999999995,172.19999999999982,12.262039828750158,2.5225779516139637,0,0
282,417,2016-03-01,7038.25,7235.5,7038.25,7228.55,0,1,3,2016,Tuesday,Bullish Marubozu,Green,197.25,2.8025432458352575,3.510467680499474,1.888773777054209,0,7850.568302412167,7380.673653318434,7602.68162096205,0,0,0,6998.55,Gap Up,7976.65,6826.35,748.0999999999995,402.1999999999998,9.37862385838666,5.891874867242374,0,0
283,418,2016-03-02,7321.7,7379.95,7308.4,7376.25,0,2,3,2016,Wednesday,Bullish,Green,71.55000000000018,0.9772320635917913,4.836589231020683,5.068051193299583,0,7845.848717313539,7380.500176717712,7598.197826487553,0,0,0,7228.55,Gap Up,7972.5,6826.35,596.25,549.8999999999996,7.4788334901222955,8.05554945175679,0,0
284,419,2016-03-03,7422.2,7483.65,7406.25,7473.05,0,3,3,2016,Thursday,Bullish,Green,77.39999999999964,1.0428174934655443,6.779975852140807,7.011627573961121,0,7842.1392773402695,7384.129581552312,7595.719651705621,0,1,0,7376.25,Gap Up,7972.5,6826.35,499.4499999999998,646.6999999999998,6.264659767952334,9.47358397972562,0,0
285,420,2016-03-04,7502.35,7504.7,7444.85,7501.85,0,4,3,2016,Friday,Doji,Gray,59.849999999999454,0.7977500383213187,3.780841247553113,6.621707090016282,0,7838.75331438166,7388.746068550261,7593.860846721351,0,1,0,7473.05,Flat,7972.5,6826.35,470.64999999999964,675.5,5.90341799937284,9.895478550030397,0,0
286,424,2016-03-08,7486.4,7527.0,7442.4,7482.0,0,8,3,2016,Tuesday,Doji,Gray,84.60000000000036,1.1300491558025267,1.4336553126588658,6.907859485179069,0,7835.203530158958,7392.4030854698585,7591.645780449641,0,1,0,7501.85,Flat,7972.5,6826.35,490.5,655.6499999999996,6.152398871119473,9.604693577094634,0,0
287,425,2016-03-09,7436.1,7538.85,7424.65,7532.5,0,9,3,2016,Wednesday,Bullish,Green,114.20000000000073,1.535751267465482,0.7955252540796653,4.2048543622164924,0,7832.191554734491,7397.897082118099,7590.474576876381,0,1,0,7482.0,Gap Down,7972.5,6826.35,440.0,706.1499999999996,5.518971464408906,10.344473986830439,0,0
288,426,2016-03-10,7547.05,7547.05,7447.45,7481.8,0,10,3,2016,Thursday,Bearish,Red,99.60000000000036,1.319720950570095,-0.26726740737285093,1.4309439078122432,0,7828.705071602804,7401.187392623272,7588.322605057047,0,1,0,7532.5,Flat,7972.5,6826.35,490.6999999999998,655.4499999999998,6.1549074945123845,9.601763753689744,0,0
289,427,2016-03-11,7488.15,7543.75,7461.0,7514.35,0,11,3,2016,Friday,Bullish,Green,82.75,1.1050793587201113,0.43237102379043435,0.5526525314295982,0,7825.577160442577,7405.625141932163,7586.857800996512,0,1,0,7481.8,Flat,7972.5,6826.35,458.14999999999964,688.0,5.746629037315768,10.07859251283629,0,0
290,430,2016-03-14,7542.6,7583.15,7515.1,7529.6,0,14,3,2016,Monday,Bearish,Red,68.04999999999927,0.9022087874207736,-0.03849983405243007,0.3699087558402203,0,7822.632114070015,7410.486901072079,7585.723983154997,0,1,0,7514.35,Flat,7972.5,6826.35,442.89999999999964,703.25,5.555346503606142,10.301991547459476,0,0
291,431,2016-03-15,7535.85,7538.75,7452.85,7463.1,0,15,3,2016,Tuesday,Bearish,Red,85.89999999999964,1.1398846845412214,-0.24993985404581087,-0.2526062550120223,0,7819.05468009917,7412.550159853567,7583.295785468759,0,1,0,7529.6,Flat,7972.5,6826.35,509.39999999999964,636.75,6.38946378174976,9.327825265332132,0,0
292,432,2016-03-16,7459.75,7507.5,7405.25,7502.2,0,16,3,2016,Wednesday,Bullish,Green,102.25,1.3706893662656257,-0.16169063192426059,-0.4022568868237708,0,7815.901897212611,7416.065839859309,7581.689928330764,0,1,0,7463.1,Flat,7972.5,6826.35,470.3000000000002,675.8499999999995,5.899027908435248,9.900605740988953,0,0
293,433,2016-03-17,7557.4,7585.1,7479.55,7489.6,0,17,3,2016,Thursday,Bearish,Red,105.55000000000018,1.396644348585495,-0.5312367190820177,0.10425298724905385,0,7812.65511216572,7418.949532413846,7579.866365393521,0,1,0,7502.2,Gap Up,7972.5,6826.35,482.89999999999964,663.25,6.0570711821887695,9.716026866480622,0,0
294,434,2016-03-18,7534.65,7613.35,7517.95,7600.6,0,18,3,2016,Friday,Bullish,Green,95.40000000000055,1.2661503852202896,1.8423979311546157,1.147803868598074,0,7810.545111049643,7426.073080162323,7580.2769324154315,0,1,1,7489.6,Gap Up,7972.5,6826.35,371.89999999999964,774.25,4.664785199121977,11.342078856196942,0,0
295,437,2016-03-21,7619.2,7713.4,7619.2,7703.55,0,21,3,2016,Monday,Bullish,Green,94.19999999999982,1.2363502729945377,2.683879395377353,2.310215682107941,0,7809.480483079001,7436.954527999095,7582.717983258691,0,1,1,7600.6,Flat,7972.5,6826.35,268.9499999999998,877.1999999999998,3.3734713076199414,12.850205453866264,0,0
296,438,2016-03-22,7699.95,7727.5,7644.05,7713.3,0,22,3,2016,Tuesday,Bullish,Green,83.44999999999982,1.0837732712550059,2.986808374279004,3.352494271817341,0,7808.523463346872,7447.791605332464,7585.30376576842,0,1,1,7703.55,Flat,7972.5,6826.35,259.1999999999998,886.9499999999998,3.2511759172154258,12.993034344854863,0,0
297,439,2016-03-23,7712.4,7726.5,7670.6,7705.2,0,23,3,2016,Wednesday,Doji,Gray,55.899999999999636,0.7248068046263114,1.3762071415414523,2.7058729439364493,0,7807.4953691842165,7457.886052182172,7587.67794862449,0,1,1,7713.3,Flat,7972.5,6826.35,267.3000000000002,878.8499999999995,3.3527751646284125,12.874376496956637,0,0
298,444,2016-03-28,7741.0,7742.7,7588.2,7630.45,0,28,3,2016,Monday,Bearish,Red,154.5,1.9958661671618656,-0.9489131634116799,1.8806077761162054,0,7805.733723719697,7464.653265822087,7588.524919938857,0,1,1,7705.2,Gap Up,7972.5,6826.35,342.0500000000002,804.0999999999995,4.290373157729698,11.779354999377404,0,0
299,445,2016-03-29,7606.55,7652.25,7583.05,7593.0,0,29,3,2016,Tuesday,Bearish,Red,69.19999999999982,0.909742261603484,-1.5596437322546786,-0.09999210588638174,0,7803.616970249849,7469.686471083966,7588.6135353856125,0,1,1,7630.45,Flat,7972.5,6826.35,379.5,766.6499999999996,4.7601128880526815,11.230745566810954,0,0
300,446,2016-03-30,7651.1,7741.65,7643.65,7737.05,0,30,3,2016,Wednesday,Bullish,Green,98.0,1.2808615754597379,0.4133572133105057,0.43486444561273707,0,7802.9546123369155,7480.171315355184,7591.552871318571,0,1,1,7593.0,Gap Up,7972.5,6826.35,235.44999999999982,910.6999999999998,2.9532768893069905,13.340950874186056,0,0
301,447,2016-03-31,7727.65,7777.15,7702.3,7748.15,0,31,3,2016,Thursday,Bullish,Green,74.84999999999945,0.9685997683642434,1.5425040462882178,0.451816991430376,0,7802.409292811176,7490.68028338047,7594.653804559787,0,1,1,7737.05,Flat,7972.5,6826.35,224.35000000000036,921.7999999999993,2.814048291000318,13.50355607315768,0,0
302,448,2016-04-01,7718.05,7739.95,7666.65,7712.75,0,1,4,2016,Friday,Doji,Gray,73.30000000000018,0.9497217561430695,1.577110496509948,0.09798577583970403,0,7801.517160544398,7499.388899718491,7596.992343083355,0,1,1,7748.15,Flat,7972.5,6826.35,259.75,886.3999999999996,3.258074631545939,12.984977330491398,0,0
303,451,2016-04-04,7729.95,7764.3,7704.65,7756.5,0,4,4,2016,Monday,Bullish,Green,59.650000000000546,0.771673814190267,0.25138780284474915,1.651934027482005,0,7801.069228598683,7509.471687964825,7600.15091054705,0,1,1,7712.75,Flat,7972.5,6826.35,216.0,930.1499999999996,2.70931326434619,13.625876200312021,0,0
304,452,2016-04-05,7736.3,7736.3,7589.0,7592.95,0,5,4,2016,Tuesday,Bearish Marubozu,Red,147.30000000000018,1.9040109613122576,-2.0030587946800127,-0.0006585012511495236,0,7798.998390503174,7512.745347260322,7600.00831825899,0,1,0,7756.5,Flat,7937.45,6826.35,344.5,766.5999999999995,4.340184820061859,11.230013110959728,0,0
305,453,2016-04-06,7638.05,7638.05,7591.8,7618.3,0,6,4,2016,Wednesday,Bearish,Red,46.25,0.6055210426745046,-1.2245956370944167,-1.5348227037436768,0,7797.200396567819,7516.884745406976,7600.370529778614,0,1,1,7592.95,Gap Up,7831.1,6826.35,212.80000000000018,791.9499999999998,2.7173704843508597,11.601368227530081,0,0
306,454,2016-04-07,7630.4,7630.4,7536.05,7542.15,0,7,4,2016,Thursday,Bearish,Red,94.34999999999945,1.2365013629691688,-2.7634886869077557,-2.6586991733510534,0,7794.662581676596,7517.875539704742,7599.217648000819,0,1,0,7618.3,Flat,7800.95,6826.35,258.8000000000002,715.7999999999993,3.3175446580224226,10.48583796611658,0,0
307,455,2016-04-08,7542.05,7569.05,7526.95,7558.3,0,8,4,2016,Friday,Bullish,Green,42.100000000000364,0.5582036714156013,-0.45634437208199596,-2.0025282810929967,0,7792.310715192252,7519.460812657497,7598.4073975453575,0,1,0,7542.15,Flat,7777.15,6826.35,218.84999999999945,731.9499999999998,2.8140128453225084,10.722421206061801,0,0
308,458,2016-04-11,7576.3,7678.55,7517.1,7664.3,0,11,4,2016,Monday,Bullish,Green,161.44999999999982,2.1309874213006323,0.6038092487825386,-1.1886804615483748,0,7791.036976732628,7525.140780788576,7599.712201554361,0,1,1,7558.3,Flat,7777.15,6826.35,112.84999999999945,837.9499999999998,1.4510456915450962,12.275227610655765,0,0
309,459,2016-04-12,7670.5,7717.2,7664.15,7709.15,0,12,4,2016,Tuesday,Bullish,Green,53.05000000000018,0.6916107163809423,2.2142227348965537,1.5303669851638668,0,7790.222180944244,7532.356828600789,7601.879286672097,0,1,1,7664.3,Flat,7777.15,6826.35,68.0,882.7999999999993,0.8743562873289059,12.932240509203297,0,0
310,460,2016-04-13,7776.3,7864.65,7773.0,7848.1,0,13,4,2016,Wednesday,Bullish,Green,91.64999999999964,1.1785810732610578,3.834195520156647,3.016420986309276,0,7790.798079641317,7544.7389137537,7606.754944361758,1,1,1,7709.15,Gap Up,7864.65,6826.35,16.549999999999272,1021.75,0.21043530227027613,14.9677353197536,0,0
311,465,2016-04-18,7908.1,7920.35,7843.2,7907.8,0,18,4,2016,Monday,Doji,Gray,77.15000000000055,0.9755819982043796,3.177067703508474,4.848087083921704,0,7791.962277853841,7558.976603410418,7612.716232592218,1,1,1,7848.1,Gap Up,7920.35,6826.35,12.550000000000182,1081.4499999999998,0.15845259363538455,15.842287606114539,0,0
312,467,2016-04-20,7946.0,7946.0,7877.7,7919.3,0,20,4,2016,Wednesday,Bearish,Red,68.30000000000018,0.8595519758369012,2.7259814635854918,4.776206289774154,0,7793.229319865246,7573.106932688441,7618.78719828346,1,1,1,7907.8,Gap Up,7946.0,6826.35,26.699999999999818,1092.9499999999998,0.33601812232569617,16.010752451895957,0,0
313,468,2016-04-21,7956.35,7978.4,7884.35,7897.0,0,21,4,2016,Thursday,Bearish,Red,94.04999999999927,1.1820746950548842,0.6230807456581777,3.0361546390407446,0,7794.261863946189,7585.80862160262,7624.296362673887,1,1,1,7919.3,Gap Up,7978.4,6826.35,81.39999999999964,1070.6499999999996,1.0202546876566685,15.684077142250244,0,0
314,469,2016-04-22,7891.8,7923.25,7873.45,7902.55,0,22,4,2016,Friday,Bullish,Green,49.80000000000018,0.6310347449251144,-0.06639014643768926,2.5087071856171095,0,7795.339357837272,7598.229852128008,7629.806335690246,1,1,1,7897.0,Flat,7978.4,6826.35,75.84999999999945,1076.1999999999998,0.9506918680437113,15.765379741736062,0,0
315,472,2016-04-25,7894.8,7910.4,7827.25,7864.85,0,25,4,2016,Monday,Bearish,Red,83.14999999999964,1.0532249075340683,-0.6875607692599095,0.21342745377861405,0,7796.031006017995,7608.68554420142,7634.460665676578,1,1,1,7902.55,Flat,7978.4,6826.35,113.54999999999927,1038.5,1.4232176877569347,15.213108029913498,0,0
316,473,2016-04-26,7828.2,7974.4,7822.75,7955.4,0,26,4,2016,Tuesday,Bullish,Green,151.64999999999964,1.93722694872384,0.7395213372166642,0.6019373277017515,0,7797.616767152145,7622.282189526855,7640.815900019616,1,1,1,7864.85,Gap Down,7978.4,6826.35,23.0,1129.0499999999993,0.2882783515491828,16.539585576479364,0,0
317,474,2016-04-27,7942.0,7990.9,7941.2,7976.75,0,27,4,2016,Wednesday,Bullish,Green,49.69999999999982,0.6257869554268423,0.9389374315885268,0.7254429053072942,0,7799.399187379488,7636.182887976783,7647.468060415266,1,1,1,7955.4,Flat,7990.9,6826.35,14.149999999999636,1150.3999999999996,0.17707642443278776,16.852344224951835,0,0
318,475,2016-04-28,7967.4,7991.85,7834.9,7851.05,0,28,4,2016,Thursday,Bearish,Red,156.95000000000073,1.9699023520847545,-0.17546424915924064,-0.5818665315942773,0,7799.913125813523,7644.609049232595,7651.499385951598,1,1,1,7976.75,Flat,7991.85,6826.35,140.80000000000018,1024.6999999999998,1.7617948284815177,15.010950214975788,0,0
319,476,2016-04-29,7842.4,7888.95,7789.1,7845.5,0,29,4,2016,Friday,Doji,Gray,99.84999999999945,1.2732071814750519,-1.3814515926289017,-0.7219188742874194,0,7800.366726551698,7652.487125733278,7655.340982269388,1,1,1,7851.05,Flat,7991.85,6826.35,146.35000000000036,1019.1499999999996,1.831240576337148,14.929647615489971,0,0
320,479,2016-05-02,7822.7,7829.55,7777.75,7807.15,0,2,5,2016,Monday,Bearish,Red,51.80000000000018,0.6621754637145766,-2.126179208324197,-0.7336439982962295,0,7800.434221809891,7658.552336488836,7658.347101432371,1,1,1,7845.5,Flat,7991.85,6826.35,184.70000000000073,980.7999999999993,2.3111044376458607,14.367853977601488,0,0
321,480,2016-05-03,7824.8,7889.95,7735.25,7742.75,0,3,5,2016,Tuesday,Bearish,Red,154.69999999999982,1.9770473366731396,-1.3794333242050483,-2.673027126228722,0,7799.860249453574,7661.8542056461365,7660.018445958463,0,1,1,7807.15,Flat,7991.85,6826.35,249.10000000000036,916.3999999999996,3.1169253677183675,13.424450841225537,0,0
322,481,2016-05-04,7723.9,7748.85,7697.6,7700.35,0,4,5,2016,Wednesday,Bearish,Red,51.25,0.6635249032224654,-1.8501051558218018,-3.465070360735889,0,7798.870097717718,7663.363844640406,7660.817090592949,0,1,1,7742.75,Flat,7991.85,6826.35,291.5,874.0,3.647465855840638,12.80332827938796,0,0
323,482,2016-05-05,7731.0,7777.35,7707.0,7738.7,0,5,5,2016,Thursday,Doji,Gray,70.35000000000036,0.9099728366317471,-0.8767604055257006,-1.4310187809273955,0,7798.2713902777405,7666.3182036741155,7662.359326422792,0,1,1,7700.35,Flat,7991.85,6826.35,253.15000000000055,912.3499999999995,3.1676019945319362,13.365121917276426,0,0
324,483,2016-05-06,7717.65,7738.0,7678.75,7734.25,0,6,5,2016,Friday,Hammer,Green,59.25,0.7677207440088628,-0.10978011688353995,-1.4180103243897735,0,7797.634361518758,7668.9821956868955,7663.782904117391,0,1,1,7738.7,Flat,7991.85,6826.35,257.60000000000036,907.8999999999996,3.22328372029005,13.29993334651753,0,0
325,486,2016-05-09,7755.25,7873.2,7755.25,7868.55,0,9,5,2016,Monday,Bullish Marubozu,Green,117.94999999999982,1.520905193256179,2.1843162973111507,0.7864585668265756,0,7798.339989762353,7676.808384091331,7667.837698095264,1,1,1,7734.25,Flat,7991.85,6826.35,123.30000000000018,1042.1999999999998,1.5428217496574657,15.267309762904038,0,0
326,487,2016-05-10,7871.0,7896.8,7837.8,7889.9,0,10,5,2016,Tuesday,Bullish,Green,59.0,0.7495870918561809,1.953816532492536,1.9004875528720433,0,7799.25103464034,7685.164918048534,7672.2349714003085,1,1,1,7868.55,Flat,7991.85,6826.35,101.95000000000073,1063.5499999999993,1.2756745934921292,15.580068411376494,0,0
327,488,2016-05-11,7804.65,7892.85,7781.1,7851.85,0,11,5,2016,Wednesday,Bullish,Green,111.75,1.4318387115373528,1.5205094223745164,1.9674430383034514,0,7799.774407429988,7691.701587928983,7675.791704639906,1,1,1,7889.9,LGap Down,7991.85,6826.35,140.0,1025.5,1.751784630592416,15.022669508595369,0,0
328,489,2016-05-12,7871.45,7915.9,7850.2,7905.2,0,12,5,2016,Thursday,Bullish,Green,65.69999999999982,0.8346619746044226,0.46577832002083763,2.1515241578042854,0,7800.823418301332,7700.074074676866,7680.334443161888,1,1,1,7851.85,Flat,7991.85,6826.35,86.65000000000055,1078.8499999999995,1.0842295588630986,15.804199901850907,0,0
329,490,2016-05-13,7879.45,7879.85,7784.6,7813.6,0,13,5,2016,Friday,Bearish,Red,95.25,1.2088407185780734,-0.9670591515735238,1.0259559750460667,0,7800.950548467488,7704.526071748362,7682.973365079474,1,1,1,7905.2,Flat,7991.85,6826.35,178.25,987.25,2.2303972171649864,14.462340782409338,0,0
330,493,2016-05-16,7831.2,7873.7,7772.35,7859.3,0,16,5,2016,Monday,Bullish,Green,101.34999999999945,1.2941822453774576,0.09488209784955792,-0.11755660191521411,0,7801.531140025027,7710.595637562152,7686.464981612554,1,1,1,7813.6,Flat,7991.85,6826.35,132.55000000000018,1032.9499999999998,1.6585646627501789,15.131805430427677,0,0
331,494,2016-05-17,7896.85,7940.05,7880.1,7887.5,0,17,5,2016,Tuesday,Bearish,Red,59.94999999999982,0.7591634639128236,-0.22390325355462481,-0.030418636484619288,0,7802.386551567066,7717.533063540107,7690.445873065771,1,1,1,7859.3,Gap Up,7991.85,6826.35,104.35000000000036,1061.1499999999996,1.3057051871594232,15.544910530517766,0,0
332,495,2016-05-18,7846.75,7882.05,7810.95,7872.85,0,18,5,2016,Wednesday,Bullish,Green,71.10000000000036,0.9061076241756187,0.7582932323128899,0.2674528932671949,0,7803.087680407195,7723.623923793436,7694.057835975359,1,1,1,7887.5,Gap Down,7991.85,6826.35,119.0,1046.5,1.4890169360035537,15.330300966109267,0,0
333,496,2016-05-19,7875.5,7875.5,7767.1,7767.1,0,19,5,2016,Thursday,Bearish Marubozu,Red,108.39999999999964,1.3764205447273141,-1.1731324672680787,-1.746951373779282,0,7802.729594034984,7725.3288679584,7695.5042154609955,0,1,1,7872.85,Flat,7991.85,6826.35,224.75,940.75,2.812239969468896,13.781156840771422,0,0
334,497,2016-05-20,7792.2,7811.8,7735.8,7760.0,0,20,5,2016,Friday,Bearish,Red,76.0,0.975334308667642,-1.6164817749603766,-0.6859834135353737,0,7802.304423945085,7726.6885201953255,7696.781359709293,0,1,1,7767.1,Flat,7991.85,6826.35,231.85000000000036,933.6499999999996,2.901080475734659,13.677148109897669,0,0
335,500,2016-05-23,7813.95,7816.3,7722.5,7729.35,0,23,5,2016,Monday,Bearish,Red,93.80000000000018,1.200417202567206,-1.8227198536743372,-1.6534551423154742,0,7801.578509278965,7726.792891952372,7697.426283279406,0,1,1,7760.0,Gap Up,7991.85,6826.35,262.5,903.0,3.28459618236078,13.228152673097629,0,0
336,501,2016-05-24,7737.4,7761.4,7715.85,7759.9,0,24,5,2016,Tuesday,Bullish,Green,45.54999999999927,0.5886990461912177,-0.092698690630999,-1.6177496038034866,0,7801.163797743851,7728.091209915024,7698.6633865808035,0,1,1,7729.35,Flat,7991.85,6826.35,231.95000000000073,933.5499999999993,2.9023317504708013,13.675683198195218,0,0
337,502,2016-05-25,7811.8,7941.0,7811.8,7932.8,0,25,5,2016,Wednesday,Bullish,Green,129.19999999999982,1.6539081901738373,2.2268041237113456,0.761477736778926,0,7802.473610701624,7736.119005604631,7703.299755163362,1,1,1,7759.9,Gap Up,7991.85,6826.35,59.05000000000018,1106.4499999999998,0.7388777316891606,16.208515531726324,0,0
338,503,2016-05-26,7974.45,8082.95,7948.85,8077.95,0,26,5,2016,Thursday,Bullish,Green,134.09999999999945,1.681620676034077,4.510081701566104,4.002137219811752,0,7805.214669301608,7749.524142639743,7710.7185718928,1,1,1,7932.8,Gap Up,8082.95,6826.35,5.0,1251.5999999999995,0.06185860360388225,18.334834867828334,0,0
339,504,2016-05-27,8081.95,8164.05,8080.2,8149.35,0,27,5,2016,Friday,Bullish,Green,83.85000000000036,1.037497138685594,5.018750241626835,5.017396907216498,0,7808.638901447862,7765.20358802642,7719.404342746408,1,1,1,8077.95,Flat,8164.05,6826.35,14.699999999999818,1323.0,0.18005769195435867,19.380781823375596,0,0
340,507,2016-05-30,8166.5,8199.9,8151.05,8172.0,0,30,5,2016,Monday,Doji,Gray,48.849999999999454,0.5981754729688293,3.0153287615974245,5.726872246696035,0,7812.254434766789,7781.156388495972,7728.366632989053,1,1,1,8149.35,Flat,8199.9,6826.35,27.899999999999636,1345.6499999999996,0.3402480518055054,19.712584323979865,0,0
341,508,2016-05-31,8209.85,8210.35,8134.35,8160.55,0,31,5,2016,Tuesday,Bearish,Red,76.0,0.9257172786348106,1.022536658434392,5.1630819984793686,0,7815.720062281548,7796.034569339268,7736.924719464517,1,1,1,8172.0,Gap Up,8210.35,6826.35,49.80000000000018,1334.1999999999998,0.6065514868428286,19.54485193404967,0,0
342,509,2016-06-01,8179.2,8215.2,8171.2,8180.2,0,1,6,2016,Wednesday,Doji,Gray,44.00000000000091,0.5379499217527498,0.3785577990882638,3.118697055264219,0,7819.346728328498,7811.099880345572,7745.702447791951,1,1,1,8160.55,Flat,8215.2,6826.35,35.00000000000091,1353.8499999999995,0.4260395364689954,19.832707083580527,0,0
343,510,2016-06-02,8157.35,8229.3,8156.3,8216.95,0,2,6,2016,Thursday,Bullish,Green,72.99999999999909,0.8948984658007697,0.5500489476260473,1.7207336019658515,0,7823.302979787916,7827.015571312413,7755.034082489141,1,1,1,8180.2,Flat,8229.3,6826.35,12.349999999998545,1390.6000000000004,0.1500735177961497,20.371062134229863,0,0
344,511,2016-06-03,8246.2,8261.9,8209.9,8212.85,0,3,6,2016,Friday,Bearish,Red,52.0,0.630593485484223,0.640888175429355,0.7792032493389112,0,7827.179069541271,7842.146333221731,7764.09974422203,1,1,1,8216.95,Flat,8261.9,7038.25,49.04999999999927,1174.6000000000004,0.5936891029908287,16.68880758711328,0,0
345,514,2016-06-06,8228.75,8234.45,8186.3,8205.45,0,6,6,2016,Monday,Bearish,Red,48.150000000000546,0.5851435515722382,0.3086721596049058,0.4093245227606568,0,7830.942959396582,7856.393535840486,7772.839353247336,1,1,1,8212.85,Flat,8261.9,7308.4,56.44999999999891,897.0500000000011,0.6832568779578415,12.274232390126445,0,0
346,515,2016-06-07,8233.7,8294.8,8217.15,8264.6,0,7,6,2016,Tuesday,Bullish,Green,77.64999999999964,0.943075409597139,0.5798988675846939,1.2750366090520826,0,7835.257954825473,7872.401632474192,7782.577187836498,1,1,1,8205.45,Flat,8294.8,7405.25,30.19999999999891,859.3500000000004,0.3640835222066706,11.604604841159993,0,0
347,516,2016-06-08,8285.5,8288.0,8252.15,8269.7,0,8,6,2016,Wednesday,Bearish,Red,35.850000000000364,0.43268360388631183,0.6922079424316774,1.0941052785995664,0,7839.58076124512,7887.981960612459,7792.223184116962,1,1,1,8264.6,Flat,8294.8,7405.25,25.099999999998545,864.4500000000007,0.3025992187876567,11.673474899564509,0,0
