,date,open,high,low,close,volume,day,month,year,day_name
1196,2018-04-19,10563.65,10572.15,10546.4,10568.1,0,19,4,2018,Thursday
1197,2018-04-20,10560.35,10581.4,10527.5,10579.85,0,20,4,2018,Friday
1200,2018-04-23,10592.8,10638.05,10551.65,10582.8,0,23,4,2018,Monday
1201,2018-04-24,10578.1,10636.7,10569.3,10620.35,0,24,4,2018,Tuesday
1202,2018-04-25,10612.4,10612.4,10536.75,10564.55,0,25,4,2018,Wednesday
1203,2018-04-26,10586.5,10628.2,10559.8,10615.55,0,26,4,2018,Thursday
1204,2018-04-27,10651.65,10719.5,10651.65,10694.7,0,27,4,2018,Friday
1207,2018-04-30,10705.75,10758.9,10705.75,10740.9,0,30,4,2018,Monday
1209,2018-05-02,10783.85,10783.85,10690.05,10716.8,0,2,5,2018,Wednesday
1210,2018-05-03,10720.15,10720.15,10647.55,10669.8,0,3,5,2018,Thursday
1211,2018-05-04,10700.45,10700.45,10601.7,10614.85,0,4,5,2018,Friday
1214,2018-05-07,10653.15,10723.65,10635.7,10722.75,0,7,5,2018,Monday
1215,2018-05-08,10757.9,10757.9,10689.45,10714.3,0,8,5,2018,Tuesday
1216,2018-05-09,10693.35,10766.2,10691.6,10748.55,0,9,5,2018,Wednesday
1217,2018-05-10,10779.65,10785.15,10705.45,10710.35,0,10,5,2018,Thursday
1218,2018-05-11,10741.95,10811.7,10724.65,10798.55,0,11,5,2018,Friday
1221,2018-05-14,10815.15,10834.55,10774.9,10797.1,0,14,5,2018,Monday
1222,2018-05-15,10812.6,10928.95,10781.5,10804.05,0,15,5,2018,Tuesday
1223,2018-05-16,10751.95,10790.15,10699.95,10742.75,0,16,5,2018,Wednesday
1224,2018-05-17,10775.6,10775.6,10665.05,10677.6,0,17,5,2018,Thursday
1225,2018-05-18,10671.85,10672.0,10589.35,10604.45,0,18,5,2018,Friday
1228,2018-05-21,10616.7,10620.6,10505.9,10520.35,0,21,5,2018,Monday
1229,2018-05-22,10518.45,10558.6,10490.75,10543.25,0,22,5,2018,Tuesday
1230,2018-05-23,10521.1,10533.3,10417.95,10428.55,0,23,5,2018,Wednesday
1231,2018-05-24,10464.85,10534.7,10420.25,10533.35,0,24,5,2018,Thursday
1232,2018-05-25,10533.05,10628.0,10524.7,10611.2,0,25,5,2018,Friday
1235,2018-05-28,10648.35,10709.5,10641.25,10683.1,0,28,5,2018,Monday
1236,2018-05-29,10689.4,10716.75,10616.15,10630.95,0,29,5,2018,Tuesday
1237,2018-05-30,10579.0,10648.55,10558.7,10616.7,0,30,5,2018,Wednesday
1238,2018-05-31,10670.1,10763.55,10620.7,10731.9,0,31,5,2018,Thursday
1239,2018-06-01,10738.45,10764.65,10681.7,10686.45,0,1,6,2018,Friday
1242,2018-06-04,10765.95,10769.05,10618.85,10624.55,0,4,6,2018,Monday
1243,2018-06-05,10630.7,10631.6,10551.0,10605.75,0,5,6,2018,Tuesday
1244,2018-06-06,10603.45,10697.8,10587.8,10687.85,0,6,6,2018,Wednesday
1245,2018-06-07,10722.6,10817.5,10722.6,10762.2,0,7,6,2018,Thursday
1246,2018-06-08,10736.4,10779.3,10709.05,10759.35,0,8,6,2018,Friday
1249,2018-06-11,10781.85,10850.35,10777.35,10781.95,0,11,6,2018,Monday
1250,2018-06-12,10816.15,10856.35,10789.4,10852.35,0,12,6,2018,Tuesday
1251,2018-06-13,10887.5,10893.05,10842.7,10855.05,0,13,6,2018,Wednesday
1252,2018-06-14,10832.9,10832.9,10774.05,10810.1,0,14,6,2018,Thursday
1253,2018-06-15,10808.65,10833.9,10755.45,10815.85,0,15,6,2018,Friday
1256,2018-06-18,10830.2,10830.2,10787.4,10795.05,0,18,6,2018,Monday
1257,2018-06-19,10789.45,10789.45,10701.55,10711.3,0,19,6,2018,Tuesday
1258,2018-06-20,10734.65,10781.3,10724.2,10773.3,0,20,6,2018,Wednesday
1259,2018-06-21,10808.45,10808.95,10726.05,10741.95,0,21,6,2018,Thursday
1260,2018-06-22,10742.7,10836.95,10710.6,10824.35,0,22,6,2018,Friday
1263,2018-06-25,10822.9,10830.7,10753.25,10758.25,0,25,6,2018,Monday
1264,2018-06-26,10742.7,10805.1,10733.05,10764.05,0,26,6,2018,Tuesday
1265,2018-06-27,10785.5,10785.5,10652.6,10667.45,0,27,6,2018,Wednesday
1266,2018-06-28,10660.8,10674.0,10558.25,10593.9,0,28,6,2018,Thursday
1267,2018-06-29,10612.85,10721.95,10612.85,10711.4,0,29,6,2018,Friday
1270,2018-07-02,10732.35,10735.65,10605.3,10651.75,0,2,7,2018,Monday
1271,2018-07-03,10668.6,10713.2,10630.3,10707.85,0,3,7,2018,Tuesday
1272,2018-07-04,10715.0,10777.05,10678.4,10771.65,0,4,7,2018,Wednesday
1273,2018-07-05,10786.05,10786.05,10729.9,10753.4,0,5,7,2018,Thursday
1274,2018-07-06,10744.15,10816.15,10736.0,10770.0,0,6,7,2018,Friday
1277,2018-07-09,10838.3,10860.15,10807.35,10851.05,0,9,7,2018,Monday
1278,2018-07-10,10902.75,10956.65,10877.0,10947.1,0,10,7,2018,Tuesday
1279,2018-07-11,10956.4,10976.6,10924.1,10942.2,0,11,7,2018,Wednesday
1280,2018-07-12,11006.95,11078.1,11001.55,11015.3,0,12,7,2018,Thursday
1281,2018-07-13,11056.9,11071.15,10999.95,11021.95,0,13,7,2018,Friday
1284,2018-07-16,11018.95,11018.95,10926.55,10940.7,0,16,7,2018,Monday
1285,2018-07-17,10939.65,11017.65,10926.55,11015.15,0,17,7,2018,Tuesday
1286,2018-07-18,11060.2,11075.4,10956.85,10983.45,0,18,7,2018,Wednesday
1287,2018-07-19,10999.5,11005.6,10935.6,10967.2,0,19,7,2018,Thursday
1288,2018-07-20,10963.5,11030.1,10946.55,11011.95,0,20,7,2018,Friday
1291,2018-07-23,11019.85,11093.15,11018.5,11079.05,0,23,7,2018,Monday
1292,2018-07-24,11109.0,11143.3,11093.05,11133.15,0,24,7,2018,Tuesday
1293,2018-07-25,11148.4,11155.65,11113.5,11122.9,0,25,7,2018,Wednesday
1294,2018-07-26,11132.95,11184.65,11125.85,11184.25,0,26,7,2018,Thursday
1295,2018-07-27,11232.75,11282.3,11211.1,11273.6,0,27,7,2018,Friday
1298,2018-07-30,11296.65,11328.05,11261.65,11312.9,0,30,7,2018,Monday
1299,2018-07-31,11311.05,11365.6,11267.85,11357.25,0,31,7,2018,Tuesday
1300,2018-08-01,11359.8,11390.25,11314.05,11321.35,0,1,8,2018,Wednesday
1301,2018-08-02,11328.9,11328.9,11235.05,11238.15,0,2,8,2018,Thursday
1302,2018-08-03,11297.8,11367.6,11296.35,11362.25,0,3,8,2018,Friday
1305,2018-08-06,11401.5,11427.5,11370.9,11389.25,0,6,8,2018,Monday
1306,2018-08-07,11423.15,11428.0,11359.8,11389.1,0,7,8,2018,Tuesday
1307,2018-08-08,11412.5,11459.15,11379.6,11455.2,0,8,8,2018,Wednesday
1308,2018-08-09,11493.25,11495.1,11454.45,11471.1,0,9,8,2018,Thursday
1309,2018-08-10,11474.95,11477.7,11420.55,11421.3,0,10,8,2018,Friday
1312,2018-08-13,11369.6,11406.1,11340.75,11363.35,0,13,8,2018,Monday
1313,2018-08-14,11381.7,11452.25,11372.05,11433.7,0,14,8,2018,Tuesday
1315,2018-08-16,11397.15,11449.7,11366.6,11391.2,0,16,8,2018,Thursday
1316,2018-08-17,11437.15,11486.25,11432.9,11465.55,0,17,8,2018,Friday
1319,2018-08-20,11502.1,11565.1,11501.0,11554.55,0,20,8,2018,Monday
1320,2018-08-21,11576.2,11581.4,11539.75,11571.25,0,21,8,2018,Tuesday
1322,2018-08-23,11620.7,11620.7,11546.95,11578.5,0,23,8,2018,Thursday
1323,2018-08-24,11566.6,11604.45,11532.3,11556.3,0,24,8,2018,Friday
1326,2018-08-27,11605.85,11700.8,11603.95,11696.8,0,27,8,2018,Monday
1327,2018-08-28,11731.95,11760.15,11710.8,11743.75,0,28,8,2018,Tuesday
1328,2018-08-29,11744.95,11753.1,11679.1,11686.95,0,29,8,2018,Wednesday
1329,2018-08-30,11694.75,11698.05,11640.6,11679.55,0,30,8,2018,Thursday
1330,2018-08-31,11675.85,11727.15,11641.0,11675.45,0,31,8,2018,Friday
1333,2018-09-03,11751.8,11751.8,11567.7,11571.05,0,3,9,2018,Monday
1334,2018-09-04,11598.75,11601.55,11497.4,11523.15,0,4,9,2018,Tuesday
1335,2018-09-05,11514.85,11542.1,11393.9,11471.3,0,5,9,2018,Wednesday
1336,2018-09-06,11514.15,11561.95,11436.3,11519.15,0,6,9,2018,Thursday
1337,2018-09-07,11558.25,11602.75,11484.75,11586.05,0,7,9,2018,Friday
1340,2018-09-10,11570.25,11572.2,11427.5,11439.5,0,10,9,2018,Monday
1341,2018-09-11,11476.85,11478.65,11274.5,11282.0,0,11,9,2018,Tuesday
1342,2018-09-12,11340.1,11380.15,11250.6,11370.2,0,12,9,2018,Wednesday
1344,2018-09-14,11443.5,11523.0,11431.05,11510.75,0,14,9,2018,Friday
1347,2018-09-17,11464.95,11464.95,11367.75,11371.6,0,17,9,2018,Monday
1348,2018-09-18,11381.55,11410.85,11269.4,11282.25,0,18,9,2018,Tuesday
1349,2018-09-19,11326.65,11331.85,11211.1,11237.15,0,19,9,2018,Wednesday
1351,2018-09-21,11271.3,11346.35,10869.25,11160.55,0,21,9,2018,Friday
1354,2018-09-24,11164.4,11167.75,10943.9,10974.7,0,24,9,2018,Monday
1355,2018-09-25,10969.95,11080.3,10882.95,11080.05,0,25,9,2018,Tuesday
1356,2018-09-26,11145.55,11145.55,10993.3,11047.05,0,26,9,2018,Wednesday
1357,2018-09-27,11079.8,11089.45,10953.65,10985.95,0,27,9,2018,Thursday
1358,2018-09-28,11008.1,11033.45,10850.35,10931.75,0,28,9,2018,Friday
1361,2018-10-01,10930.9,11035.45,10822.85,11014.6,0,1,10,2018,Monday
1363,2018-10-03,10982.7,10988.3,10844.3,10850.45,0,3,10,2018,Wednesday
1364,2018-10-04,10754.7,10754.7,10551.85,10552.7,0,4,10,2018,Thursday
1365,2018-10-05,10514.1,10540.1,10263.55,10263.55,0,5,10,2018,Friday
1368,2018-10-08,10310.15,10397.65,10198.8,10352.75,0,8,10,2018,Monday
1369,2018-10-09,10390.3,10397.35,10279.6,10291.8,0,9,10,2018,Tuesday
1370,2018-10-10,10331.85,10482.35,10319.15,10462.7,0,10,10,2018,Wednesday
1371,2018-10-11,10169.8,10335.6,10139.0,10248.3,0,11,10,2018,Thursday
1372,2018-10-12,10331.55,10492.3,10329.5,10465.2,0,12,10,2018,Friday
1375,2018-10-15,10524.2,10526.1,10410.3,10517.7,0,15,10,2018,Monday
1376,2018-10-16,10550.15,10604.75,10526.4,10576.45,0,16,10,2018,Tuesday
1377,2018-10-17,10688.7,10709.5,10436.65,10458.45,0,17,10,2018,Wednesday
1379,2018-10-19,10339.7,10379.0,10249.75,10316.55,0,19,10,2018,Friday
1382,2018-10-22,10405.85,10405.85,10224.5,10252.55,0,22,10,2018,Monday
1383,2018-10-23,10152.6,10221.15,10102.5,10184.35,0,23,10,2018,Tuesday
1384,2018-10-24,10278.15,10288.75,10126.95,10239.9,0,24,10,2018,Wednesday
1385,2018-10-25,10135.05,10166.6,10079.35,10139.3,0,25,10,2018,Thursday
1386,2018-10-26,10122.35,10127.95,10004.8,10012.65,0,26,10,2018,Friday
1389,2018-10-29,10078.1,10274.15,10020.4,10249.05,0,29,10,2018,Monday
1390,2018-10-30,10239.4,10284.9,10175.8,10190.2,0,30,10,2018,Tuesday
1391,2018-10-31,10209.55,10395.7,10105.3,10362.0,0,31,10,2018,Wednesday
1392,2018-11-01,10441.7,10441.7,10342.15,10381.15,0,1,11,2018,Thursday
1393,2018-11-02,10462.3,10606.15,10460.75,10557.2,0,2,11,2018,Friday
1396,2018-11-05,10558.75,10558.75,10477.2,10526.15,0,5,11,2018,Monday
1397,2018-11-06,10552.0,10600.15,10492.05,10520.4,0,6,11,2018,Tuesday
1398,2018-11-07,10614.45,10614.45,10583.05,10600.25,0,7,11,2018,Wednesday
1400,2018-11-09,10614.7,10619.45,10545.4,10581.55,0,9,11,2018,Friday
1403,2018-11-12,10607.8,10645.4,10464.35,10479.55,0,12,11,2018,Monday
1404,2018-11-13,10451.9,10595.75,10441.9,10581.2,0,13,11,2018,Tuesday
1405,2018-11-14,10634.9,10651.2,10533.4,10568.15,0,14,11,2018,Wednesday
1406,2018-11-15,10580.6,10646.5,10559.8,10601.35,0,15,11,2018,Thursday
1407,2018-11-16,10644.0,10695.05,10631.35,10680.85,0,16,11,2018,Friday
1410,2018-11-19,10731.25,10774.25,10689.25,10770.35,0,19,11,2018,Monday
1411,2018-11-20,10740.1,10740.1,10641.0,10647.55,0,20,11,2018,Tuesday
1412,2018-11-21,10670.95,10671.15,10562.45,10605.3,0,21,11,2018,Wednesday
1413,2018-11-22,10612.65,10645.85,10513.15,10522.3,0,22,11,2018,Thursday
1417,2018-11-26,10568.3,10636.9,10490.45,10633.05,0,26,11,2018,Monday
1418,2018-11-27,10621.45,10695.05,10596.65,10685.25,0,27,11,2018,Tuesday
1419,2018-11-28,10708.75,10757.7,10704.45,10721.55,0,28,11,2018,Wednesday
1420,2018-11-29,10808.7,10880.45,10782.4,10875.85,0,29,11,2018,Thursday
1421,2018-11-30,10892.1,10922.3,10835.3,10882.8,0,30,11,2018,Friday
1424,2018-12-03,10930.7,10941.05,10845.5,10889.8,0,3,12,2018,Monday
1425,2018-12-04,10877.1,10890.65,10833.5,10869.7,0,4,12,2018,Tuesday
1426,2018-12-05,10820.45,10820.6,10748.05,10790.35,0,5,12,2018,Wednesday
1427,2018-12-06,10718.15,10722.2,10588.3,10593.95,0,6,12,2018,Thursday
1428,2018-12-07,10644.8,10704.0,10599.75,10702.2,0,7,12,2018,Friday
1431,2018-12-10,10523.35,10558.3,10475.45,10477.3,0,10,12,2018,Monday
1432,2018-12-11,10359.75,10566.75,10334.2,10557.9,0,11,12,2018,Tuesday
1433,2018-12-12,10589.2,10751.5,10562.2,10736.9,0,12,12,2018,Wednesday
1434,2018-12-13,10791.45,10838.6,10750.3,10788.5,0,13,12,2018,Thursday
1435,2018-12-14,10784.5,10815.4,10753.05,10802.35,0,14,12,2018,Friday
1438,2018-12-17,10853.2,10899.8,10845.55,10885.05,0,17,12,2018,Monday
1439,2018-12-18,10848.6,10915.3,10819.4,10913.85,0,18,12,2018,Tuesday
1440,2018-12-19,10930.55,10984.75,10928.1,10961.2,0,19,12,2018,Wednesday
1441,2018-12-20,10885.2,10961.95,10880.05,10960.5,0,20,12,2018,Thursday
1442,2018-12-21,10944.25,10963.4,10739.45,10754.85,0,21,12,2018,Friday
1445,2018-12-24,10780.9,10780.9,10649.9,10671.95,0,24,12,2018,Monday
1447,2018-12-26,10635.45,10747.1,10534.85,10741.95,0,26,12,2018,Wednesday
1448,2018-12-27,10817.9,10833.8,10764.55,10774.5,0,27,12,2018,Thursday
1449,2018-12-28,10820.95,10892.7,10820.15,10858.9,0,28,12,2018,Friday
1452,2018-12-31,10913.2,10923.1,10853.4,10861.85,0,31,12,2018,Monday
1453,2019-01-01,10881.7,10922.85,10807.65,10913.95,0,1,1,2019,Tuesday
1454,2019-01-02,10868.85,10895.15,10735.8,10781.9,0,2,1,2019,Wednesday
1455,2019-01-03,10796.8,10813.95,10662.35,10667.7,0,3,1,2019,Thursday
1456,2019-01-04,10699.7,10740.8,10628.8,10730.7,0,4,1,2019,Friday
1459,2019-01-07,10804.85,10835.8,10750.6,10770.65,0,7,1,2019,Monday
1460,2019-01-08,10786.25,10818.3,10734.0,10788.6,0,8,1,2019,Tuesday
1461,2019-01-09,10862.4,10870.35,10750.4,10849.8,0,9,1,2019,Wednesday
1462,2019-01-10,10859.35,10859.35,10802.45,10815.75,0,10,1,2019,Thursday
1463,2019-01-11,10834.75,10850.0,10739.7,10783.55,0,11,1,2019,Friday
1466,2019-01-14,10807.0,10807.0,10692.45,10741.05,0,14,1,2019,Monday
1467,2019-01-15,10777.55,10896.05,10777.55,10884.55,0,15,1,2019,Tuesday
1468,2019-01-16,10899.65,10927.9,10877.2,10888.6,0,16,1,2019,Wednesday
1469,2019-01-17,10920.85,10930.4,10844.9,10890.1,0,17,1,2019,Thursday
1470,2019-01-18,10914.85,10927.65,10852.2,10907.35,0,18,1,2019,Friday
1473,2019-01-21,10919.35,10987.2,10885.9,10949.4,0,21,1,2019,Monday
1474,2019-01-22,10949.8,10949.8,10864.5,10917.45,0,22,1,2019,Tuesday
1475,2019-01-23,10931.05,10944.55,10813.05,10822.15,0,23,1,2019,Wednesday
1476,2019-01-24,10844.05,10866.35,10798.9,10858.95,0,24,1,2019,Thursday
1477,2019-01-25,10859.75,10931.35,10757.25,10775.45,0,25,1,2019,Friday
1480,2019-01-28,10792.45,10803.95,10631.65,10675.8,0,28,1,2019,Monday
1481,2019-01-29,10653.7,10690.25,10583.95,10679.1,0,29,1,2019,Tuesday
1482,2019-01-30,10702.25,10706.85,10613.15,10640.25,0,30,1,2019,Wednesday
1483,2019-01-31,10690.55,10837.95,10678.8,10817.35,0,31,1,2019,Thursday
1484,2019-02-01,10851.35,10983.25,10813.65,10892.75,0,1,2,2019,Friday
1487,2019-02-04,10876.75,10927.75,10814.55,10909.05,0,4,2,2019,Monday
1488,2019-02-05,10908.65,10956.55,10887.15,10935.65,0,5,2,2019,Tuesday
1489,2019-02-06,10965.1,11072.05,10963.65,11068.45,0,6,2,2019,Wednesday
1490,2019-02-07,11070.45,11117.9,11044.1,11054.4,0,7,2,2019,Thursday
1491,2019-02-08,11023.5,11041.15,10925.7,10932.6,0,8,2,2019,Friday
1494,2019-02-11,10930.9,10930.9,10857.3,10899.9,0,11,2,2019,Monday
1495,2019-02-12,10879.7,10910.9,10824.15,10828.4,0,12,2,2019,Tuesday
1496,2019-02-13,10870.55,10890.8,10772.7,10774.25,0,13,2,2019,Wednesday
1497,2019-02-14,10786.1,10786.1,10718.85,10759.8,0,14,2,2019,Thursday
1498,2019-02-15,10780.25,10781.75,10621.45,10728.8,0,15,2,2019,Friday
1501,2019-02-18,10738.65,10759.05,10628.75,10631.3,0,18,2,2019,Monday
1502,2019-02-19,10636.7,10722.75,10585.9,10605.15,0,19,2,2019,Tuesday
1503,2019-02-20,10655.45,10752.4,10646.6,10742.25,0,20,2,2019,Wednesday
1504,2019-02-21,10744.1,10808.8,10721.65,10791.95,0,21,2,2019,Thursday
1505,2019-02-22,10782.7,10801.05,10758.4,10789.7,0,22,2,2019,Friday
1508,2019-02-25,10813.25,10886.5,10788.4,10879.15,0,25,2,2019,Monday
1509,2019-02-26,10775.3,10888.5,10729.45,10829.0,0,26,2,2019,Tuesday
1510,2019-02-27,10881.2,10939.55,10751.95,10793.9,0,27,2,2019,Wednesday
1511,2019-02-28,10865.7,10865.7,10784.85,10801.8,0,28,2,2019,Thursday
1512,2019-03-01,10842.65,10877.65,10823.2,10861.65,0,1,3,2019,Friday
1516,2019-03-05,10864.85,10994.05,10818.7,10985.7,0,5,3,2019,Tuesday
1517,2019-03-06,11024.85,11061.9,11000.1,11049.1,0,6,3,2019,Wednesday
1518,2019-03-07,11077.95,11088.75,11027.25,11053.05,0,7,3,2019,Thursday
1519,2019-03-08,11038.85,11048.75,11009.2,11036.6,0,8,3,2019,Friday
1522,2019-03-11,11068.75,11180.0,11060.9,11175.85,0,11,3,2019,Monday
1523,2019-03-12,11231.35,11320.15,11229.95,11290.2,0,12,3,2019,Tuesday
1524,2019-03-13,11326.2,11351.95,11276.9,11342.35,0,13,3,2019,Wednesday
1525,2019-03-14,11382.5,11383.4,11313.75,11346.8,0,14,3,2019,Thursday
1526,2019-03-15,11376.85,11486.9,11372.2,11431.85,0,15,3,2019,Friday
1529,2019-03-18,11473.85,11530.1,11412.75,11479.45,0,18,3,2019,Monday
1530,2019-03-19,11500.3,11543.6,11451.55,11539.9,0,19,3,2019,Tuesday
1531,2019-03-20,11551.95,11552.5,11503.6,11516.65,0,20,3,2019,Wednesday
1533,2019-03-22,11545.2,11572.35,11434.7,11462.6,0,22,3,2019,Friday
1536,2019-03-25,11383.95,11385.2,11311.95,11350.75,0,25,3,2019,Monday
1537,2019-03-26,11375.2,11496.65,11352.65,11493.0,0,26,3,2019,Tuesday
1538,2019-03-27,11531.45,11545.85,11413.55,11433.8,0,27,3,2019,Wednesday
1539,2019-03-28,11463.65,11587.5,11452.75,11581.5,0,28,3,2019,Thursday
1540,2019-03-29,11625.45,11630.1,11570.3,11611.4,0,29,3,2019,Friday
1543,2019-04-01,11665.2,11737.2,11645.3,11655.6,0,1,4,2019,Monday
1544,2019-04-02,11711.55,11728.9,11656.3,11724.95,0,2,4,2019,Tuesday
1545,2019-04-03,11735.3,11760.85,11629.7,11637.7,0,3,4,2019,Wednesday
1546,2019-04-04,11660.2,11662.3,11559.65,11604.55,0,4,4,2019,Thursday
1547,2019-04-05,11638.4,11689.4,11609.9,11684.1,0,5,4,2019,Friday
1550,2019-04-08,11704.35,11710.05,11549.8,11600.45,0,8,4,2019,Monday
1551,2019-04-09,11612.05,11683.8,11569.9,11677.2,0,9,4,2019,Tuesday
1552,2019-04-10,11646.85,11679.95,11572.3,11582.75,0,10,4,2019,Wednesday
1553,2019-04-11,11592.55,11606.5,11550.7,11603.0,0,11,4,2019,Thursday
1554,2019-04-12,11612.85,11657.15,11579.75,11631.55,0,12,4,2019,Friday
1557,2019-04-15,11667.0,11704.55,11648.55,11687.65,0,15,4,2019,Monday
1558,2019-04-16,11736.2,11810.7,11732.45,11795.3,0,16,4,2019,Tuesday
1560,2019-04-18,11856.15,11856.15,11738.9,11746.85,0,18,4,2019,Thursday
1564,2019-04-22,11727.05,11727.05,11585.35,11591.4,0,22,4,2019,Monday
1565,2019-04-23,11612.95,11645.75,11564.9,11579.2,0,23,4,2019,Tuesday
1566,2019-04-24,11601.5,11740.7,11578.85,11724.75,0,24,4,2019,Wednesday
1567,2019-04-25,11735.7,11796.6,11624.6,11651.5,0,25,4,2019,Thursday
1568,2019-04-26,11683.75,11762.75,11662.3,11748.7,0,26,4,2019,Friday
1572,2019-04-30,11748.75,11755.95,11656.0,11739.1,0,30,4,2019,Tuesday
1574,2019-05-02,11725.55,11789.1,11699.8,11718.8,0,2,5,2019,Thursday
1575,2019-05-03,11722.6,11770.8,11699.8,11709.9,0,3,5,2019,Friday
1578,2019-05-06,11605.8,11632.15,11571.6,11592.25,0,6,5,2019,Monday
1579,2019-05-07,11651.5,11655.55,11485.5,11495.45,0,7,5,2019,Tuesday
1580,2019-05-08,11478.7,11478.7,11347.6,11361.6,0,8,5,2019,Wednesday
1581,2019-05-09,11322.4,11357.4,11255.55,11297.9,0,9,5,2019,Thursday
1582,2019-05-10,11314.15,11345.45,11251.9,11256.8,0,10,5,2019,Friday
1585,2019-05-13,11258.7,11300.1,11126.15,11154.7,0,13,5,2019,Monday
1586,2019-05-14,11151.65,11294.4,11108.45,11239.3,0,14,5,2019,Tuesday
1587,2019-05-15,11271.7,11286.75,11137.45,11142.5,0,15,5,2019,Wednesday
1588,2019-05-16,11180.35,11281.5,11143.65,11275.55,0,16,5,2019,Thursday
1589,2019-05-17,11261.9,11424.1,11259.85,11417.25,0,17,5,2019,Friday
1592,2019-05-20,11651.9,11844.85,11592.3,11832.7,0,20,5,2019,Monday
1593,2019-05-21,11863.65,11883.15,11682.95,11712.05,0,21,5,2019,Tuesday
1594,2019-05-22,11727.95,11784.55,11683.35,11755.0,0,22,5,2019,Wednesday
1595,2019-05-23,11901.3,12041.0,11615.0,11682.5,0,23,5,2019,Thursday
1596,2019-05-24,11748.0,11858.1,11658.4,11845.3,0,24,5,2019,Friday
1599,2019-05-27,11855.5,11957.05,11812.9,11920.5,0,27,5,2019,Monday
1600,2019-05-28,11958.35,11958.35,11865.2,11941.2,0,28,5,2019,Tuesday
1601,2019-05-29,11905.8,11931.7,11836.85,11861.95,0,29,5,2019,Wednesday
1602,2019-05-30,11865.3,11968.15,11862.35,11944.4,0,30,5,2019,Thursday
1603,2019-05-31,11999.8,12039.15,11832.15,11918.25,0,31,5,2019,Friday
1606,2019-06-03,11953.75,12102.05,11920.75,12092.35,0,3,6,2019,Monday
1607,2019-06-04,12052.65,12095.15,12006.25,12036.2,0,4,6,2019,Tuesday
1609,2019-06-06,12039.8,12039.8,11830.65,11848.5,0,6,6,2019,Thursday
1610,2019-06-07,11865.2,11896.85,11769.65,11863.75,0,7,6,2019,Friday
1613,2019-06-10,11934.9,11974.6,11872.15,11928.3,0,10,6,2019,Monday
1614,2019-06-11,11959.85,12000.3,11904.8,11962.85,0,11,6,2019,Tuesday
1615,2019-06-12,11962.45,11962.45,11866.6,11917.3,0,12,6,2019,Wednesday
1616,2019-06-13,11873.9,11930.5,11817.1,11905.55,0,13,6,2019,Thursday
1617,2019-06-14,11910.1,11911.45,11798.9,11810.85,0,14,6,2019,Friday
1620,2019-06-17,11844.0,11844.0,11658.65,11674.0,0,17,6,2019,Monday
1621,2019-06-18,11677.05,11727.15,11641.35,11700.8,0,18,6,2019,Tuesday
1622,2019-06-19,11744.45,11802.35,11625.2,11706.8,0,19,6,2019,Wednesday
1623,2019-06-20,11653.65,11843.0,11635.25,11841.9,0,20,6,2019,Thursday
1624,2019-06-21,11827.6,11827.6,11705.5,11732.95,0,21,6,2019,Friday
1627,2019-06-24,11725.8,11753.5,11670.5,11702.7,0,24,6,2019,Monday
1628,2019-06-25,11681.0,11814.2,11651.15,11776.9,0,25,6,2019,Tuesday
1629,2019-06-26,11768.15,11871.6,11758.45,11840.1,0,26,6,2019,Wednesday
1630,2019-06-27,11860.85,11910.8,11823.25,11843.75,0,27,6,2019,Thursday
1631,2019-06-28,11861.15,11871.2,11775.85,11793.9,0,28,6,2019,Friday
1634,2019-07-01,11839.9,11884.45,11831.2,11864.55,0,1,7,2019,Monday
1635,2019-07-02,11890.3,11916.05,11815.3,11907.5,0,2,7,2019,Tuesday
1636,2019-07-03,11932.15,11945.05,11887.9,11913.55,0,3,7,2019,Wednesday
1637,2019-07-04,11928.8,11969.0,11924.3,11938.3,0,4,7,2019,Thursday
1638,2019-07-05,11964.75,11981.5,11798.5,11802.05,0,5,7,2019,Friday
1641,2019-07-08,11770.4,11770.4,11523.5,11564.0,0,8,7,2019,Monday
1642,2019-07-09,11531.6,11582.3,11461.45,11552.7,0,9,7,2019,Tuesday
1643,2019-07-10,11536.15,11593.5,11475.9,11494.0,0,10,7,2019,Wednesday
1644,2019-07-11,11561.45,11598.3,11519.55,11575.6,0,11,7,2019,Thursday
1645,2019-07-12,11601.15,11639.15,11538.65,11547.65,0,12,7,2019,Friday
1648,2019-07-15,11614.75,11617.3,11532.5,11587.65,0,15,7,2019,Monday
1649,2019-07-16,11596.65,11670.0,11574.2,11661.05,0,16,7,2019,Tuesday
1650,2019-07-17,11670.75,11706.6,11651.7,11686.25,0,17,7,2019,Wednesday
1651,2019-07-18,11675.6,11676.8,11582.4,11600.85,0,18,7,2019,Thursday
1652,2019-07-19,11627.95,11639.9,11400.35,11437.15,0,19,7,2019,Friday
1655,2019-07-22,11392.85,11392.85,11301.55,11336.0,0,22,7,2019,Monday
1656,2019-07-23,11372.25,11398.1,11303.15,11328.45,0,23,7,2019,Tuesday
1657,2019-07-24,11322.45,11359.25,11230.2,11268.3,0,24,7,2019,Wednesday
1658,2019-07-25,11290.4,11361.05,11239.7,11261.75,0,25,7,2019,Thursday
1659,2019-07-26,11247.45,11307.35,11210.6,11297.7,0,26,7,2019,Friday
1662,2019-07-29,11307.5,11307.5,11152.75,11192.15,0,29,7,2019,Monday
1663,2019-07-30,11213.7,11267.1,11072.95,11080.6,0,30,7,2019,Tuesday
